Seq.,PDX,TGI,log(kl),KI-histogram,auc,auc_control,auc_control_norm,auc_gp,auc_gp_control,auc_norm,average_angle,average_angle_control,average_angle_rel,average_angle_rel_control,delta_log_likelihood,direction,drug,gp_deriv,gp_deriv_control,kl,kl_p_cvsc,kl_p_value,mRECIST,num_mCR,num_mPD,num_mPR,num_mSD,number_replicates,number_replicates_control,perc_mCR,perc_mPD,perc_mPR,perc_mSD,perc_true_credible_intervals,response_angle,response_angle_control,response_angle_rel,response_angle_rel_control,tumour_type
1,NA,0.067468011,-1.768335891,0.515027016,1:144.166666667_2:156.833333333_3:221.833333333_4:284.833333333_5:143.0_6:113.833333333_7:115.166666667_8:60.4166666667,1:[ 209.25]_2:[ 62.75]_3:[ 196.58333333]_4:[ 121.]_5:[ 209.58333333]_6:[ 138.41666667]_7:[ 57.58333333]_8:[ 215.91666667],1:[ 0.38068856]_2:[ 0.28155528]_3:[ 0.56445912]_4:[ 0.34936023]_5:[ 0.36433891]_6:[ 0.34947038]_7:[ 0.24644209]_8:[ 0.46563312],0.420632503,0.405884414,1:0.290456448413_2:0.462941696004_3:0.532055625964_4:0.516197632208_5:0.38397815278_6:0.394300929397_7:0.252549747185_8:0.282756777839,1.527909707,1.5294939,0.117079746,0.120853006,-6.54E-07,-0.00051278,NA,0.059669644,0.057473817,0.017047634,1,1,1:mSD_2:mPD_3:mPD_4:mPD_5:mPD_6:mSD_7:mSD_8:mSD,0,4,0,4,8,8,0,0.5,0,0.5,100,1:1.52637794998_2:1.5226983396_3:1.54046898668_4:1.54790012593_5:1.52404311068_6:1.51606278639_7:1.52012899782_8:1.43230547536,1:1.54167526404_2:1.45202244163_3:1.53705213032_4:1.52096398035_5:1.54278927639_6:1.52890548526_7:1.41554541013_8:1.54244042511,1:0.0779610995796_2:0.129923459137_3:0.199538562299_4:0.195942934984_5:0.110293160874_6:0.127834876626_7:0.068364448749_8:0.0542986250022,1:0.118640545314_2:0.0577270365048_3:0.222392975204_4:0.110327371757_5:0.122892996899_6:0.113659226182_7:0.0420104795551_8:0.175349162578,
2,NA,0.061659294,-1.703966581,0.535923146,1:59.4791666667_2:122.0725_3:35.7108333333,1:[ 58.605]_2:[ 118.50083333]_3:[ 54.81666667],1:[ 0.31905429]_2:[ 0.3783795]_3:[ 0.2233514],0.266386561,0.301742907,1:0.324688398725_2:0.357951137081_3:0.19152950353,1.50343628,1.507981504,0.106229629,0.112658659,-2.27E-07,0.005188403,NA,0.043619756,0.049318246,0.019771218,1,1,1:mPD_2:mPD_3:mSD,0,2,0,1,3,3,0,0.666666667,0,0.333333333,100,1:1.48531372997_2:1.53199388499_3:1.42971434563,1:1.48967204594_2:1.52914931062_3:1.48329673954,1:0.112212799158_2:0.143507059644_3:0.0520236233199,1:0.120544406711_2:0.148837638007_3:0.0711263395605,
9,NA,0.058795082,-0.954921787,0.641174373,1:526.788333333_2:662.4625_3:1758.22_4:883.135_5:527.3675,1:[ 1036.5425]_2:[ 404.71666667]_3:[ 905.87166667]_4:[ 1394.66333333]_5:[ 884.405],1:[ 0.84508633]_2:[ 0.83845666]_3:[ 1.02474159]_4:[ 1.01031729]_5:[ 1.04998261],0.942461663,0.971457533,1:0.900929645069_2:0.854322755644_3:0.967476829942_4:0.928367790777_5:0.894796307064,1.554906128,1.554738182,0.449159379,0.45293846,0.010237355,0.035971971,NA,0.071651725,0.074287946,0.110937459,1,1,1:mPD_2:mPD_3:mSD_4:mPD_5:mPD,0,4,0,1,5,5,0,0.8,0,0.2,100,1:1.54236967554_2:1.54939305451_3:1.562954953_4:1.55638945922_5:1.54288373732,1:1.55683727029_2:1.53520152253_3:1.55402370484_4:1.55984029173_5:1.55433434585,1:0.378252055158_2:0.34786178531_3:0.534060167194_4:0.476998857781_5:0.396826336755,1:0.335940424963_2:0.33665396816_3:0.52763950303_4:0.50885198624_5:0.601917035455,
28,NA,0.046075085,-0.689965938,0.761658311,1:61.25_2:46.75_3:32.8333333333_4:118.166666667,1:[ 93.5]_2:[ 106.25]_3:[ 26.66666667]_4:[ 40.41666667],1:[ 0.24709058]_2:[ 0.36911445]_3:[ 0.16797463]_4:[ 0.18073417],0.203739063,0.214462856,1:0.198770250434_2:0.217271106097_3:0.225421805246_4:0.298579737978,1.521618076,1.524563857,0.113494996,0.124651263,-9.45E-08,0.031651516,NA,0.049137229,0.051316575,0.204189808,1,1,1:mSD_2:mPD_3:mPD_4:mPD,0,3,0,1,4,4,0,0.75,0,0.25,100,1:1.51321471667_2:1.51689340322_3:1.4552477621_4:1.54360990939,1:1.53474103959_2:1.54142961611_3:1.4695941945_4:1.5035335345,1:0.0794081647686_2:0.123752935016_3:0.0826556662651_4:0.150805017848,1:0.110881344847_2:0.217555775955_3:0.0818786800991_4:0.0886570007152,
31,NA,0.010944119,-0.6189258,1.118382666,1:67.8916666667_2:127.625_3:156.475_4:93.3_5:115.541666667,1:[ 271.78333333]_2:[ 21.05]_3:[ 54.58333333]_4:[ 63.28333333]_5:[ 28.23333333],1:[ 0.52364014]_2:[ 0.13658975]_3:[ 0.16575927]_4:[ 0.26471804]_5:[ 0.1742204],0.296455708,0.232700026,1:0.271648448247_2:0.407748906665_3:0.486632698316_4:0.394982199785_5:0.264485195295,1.508828679,1.496247859,0.099771916,0.083177715,1.181882337,-0.188465718,NA,0.036367663,0.028719687,0.240477362,1,1,1:mPD_2:mSD_3:mPD_4:mPD_5:mSD,0,3,0,2,5,5,0,0.6,0,0.4,100,1:1.42985604458_2:1.51568002996_3:1.53237135456_4:1.48241074474_5:1.51564700334,1:1.53786092552_2:1.40316002825_3:1.50461437901_4:1.46016200254_5:1.42032825731,1:0.0454407056219_2:0.122680653902_3:0.203583879776_4:0.101314845841_5:0.0679935284267,1:0.168889648378_2:0.0464964749584_3:0.0605195528593_4:0.0637565771609_5:0.0609955066129,
160,NA,0.000452865,0.707505026,6.275730293,1:57.9625_2:59.445_3:34.3658333333,1:[ 57.20416667]_2:[ 23.90833333]_3:[ 83.01333333],1:[ 0.2025412]_2:[ 0.12268037]_3:[ 0.35963327],0.207549998,0.238882344,1:0.21725145623_2:0.24980080719_3:0.171754633452,1.473736225,1.478215698,0.065122959,0.068318299,-7.67E-08,0.061783282,NA,0.027475778,0.039320503,5.099234991,1,1,1:mSD_2:mSD_3:mSD,0,0,0,3,3,3,0,0,0,1,100,1:1.48321480513_2:1.48681408075_3:1.43900146497,1:1.48233476141_2:1.38690081157_3:1.50702708055,1:0.0636023036086_2:0.079969892434_3:0.0518314432594,1:0.0576492047946_2:0.0344396510949_3:0.128908512555,
44,NA,-0.003389831,-0.459683922,0.96232862,1:321.5_2:262.583333333_3:260.666666667_4:299.0,1:[ 396.91666667]_2:[ 234.]_3:[ 211.66666667]_4:[ 341.41666667],1:[ 0.61356636]_2:[ 0.40251237]_3:[ 0.45408953]_4:[ 0.56296741],0.548280957,0.539610937,1:0.558752476966_2:0.495532992062_3:0.474095322724_4:0.475372798989,1.550512305,1.551320604,0.216372195,0.227759212,0.018276456,0.060728522,NA,0.09084743,0.088798155,0.346989296,1,1,1:mSD_2:mPD_3:mPD_4:mPD,0,3,0,1,4,4,0,0.75,0,0.25,100,1:1.54963422554_2:1.54865806457_3:1.55294078758_4:1.55029181331,1:1.55612414349_2:1.54789827603_3:1.5475027415_4:1.55104382975,1:0.236544464984_2:0.210862219945_3:0.243928777524_4:0.181975326189,1:0.341081918503_2:0.15308335487_3:0.214528001954_4:0.232272483954,
25,NA,-0.013579631,-0.726489112,0.818683829,1:419.034166667_2:455.050833333_3:475.259166667_4:587.595_5:233.7775,1:[ 399.4475]_2:[ 313.44083333]_3:[ 466.56416667]_4:[ 384.2725]_5:[ 436.77666667],1:[ 0.63337401]_2:[ 0.73041289]_3:[ 0.63253751]_4:[ 0.70445278]_5:[ 0.68964443],0.716341795,0.709762913,1:0.651457649614_2:0.776215298339_3:0.703142227976_4:0.759049352036_5:0.561628299953,1.554588225,1.552909507,0.389869934,0.352332281,0.471422331,-0.077642805,NA,0.087740851,0.08769603,0.187720148,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD,0,5,0,0,5,5,0,1,0,0,100,1:1.55547966818_2:1.55305100586_3:1.5561902547_4:1.55874678779_5:1.54254241575,1:1.5534010034_2:1.54774609639_3:1.55415421564_4:1.55403851637_5:1.55381939829,1:0.352145625022_2:0.443106180483_3:0.411753318123_4:0.458149875179_5:0.267196431554,1:0.319869731307_2:0.407339277774_3:0.290384072897_4:0.434093963563_5:0.3602223435,
20,NA,-0.018925498,-0.781099271,0.741152092,1:342.219166667_2:311.6_3:296.603333333_4:603.448333333_5:589.1425,1:[ 387.16583333]_2:[ 441.46583333]_3:[ 489.13333333]_4:[ 510.09166667]_5:[ 402.23833333],1:[ 0.74914012]_2:[ 0.55110163]_3:[ 0.58054672]_4:[ 0.67341653]_5:[ 0.66943977],0.642332263,0.597951945,1:0.827981850945_2:0.506332309674_3:0.602167766078_4:0.697985642829_5:0.612629751975,1.545715963,1.547414959,0.201832961,0.209842728,0.461623504,0.087974088,NA,0.058035535,0.053940137,0.165539153,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD,0,5,0,0,5,5,0,1,0,0,100,1:1.53444141662_2:1.53828495198_3:1.53711098641_4:1.55264369854_5:1.55304174568,1:1.54258910341_2:1.54685281923_3:1.54970385968_4:1.5512668861_5:1.54449043037,1:0.327460301827_2:0.132527226661_3:0.186590006699_4:0.24761134695_5:0.193490353335,1:0.301301535404_2:0.156398815571_3:0.185353241573_4:0.262145784681_5:0.206513934851,
6,NA,-0.025541994,-1.112369113,0.650363577,1:103.850833333_2:127.0225_3:173.704166667_4:82.1341666667_5:114.853333333_6:74.0216666667,1:[ 101.34833333]_2:[ 42.5125]_3:[ 193.42916667]_4:[ 97.28666667]_5:[ 51.32333333]_6:[ 117.26916667],1:[ 0.30895492]_2:[ 0.2515212]_3:[ 0.5501457]_4:[ 0.36821954]_5:[ 0.29937695]_6:[ 0.38336999],0.417209761,0.366839447,1:0.412017419398_2:0.382505174793_3:0.574170530276_4:0.275161069768_5:0.460657820563_6:0.319542725749,1.527305361,1.524744882,0.186797901,0.174385666,0.002924511,-0.061659087,NA,0.068299251,0.060005921,0.077202415,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD_6:mPD,0,6,0,0,6,6,0,1,0,0,100,1:1.52240085828_2:1.53553261375_3:1.54301620226_4:1.51202697242_5:1.5241559672_6:1.50180155217,1:1.52813656262_2:1.47655740615_3:1.54411683347_4:1.51812144169_5:1.49044619785_6:1.53422463303,1:0.188012360491_2:0.198940702591_3:0.38324331617_4:0.100049196717_5:0.212110071463_6:0.117774944117,1:0.130729933984_2:0.107683354959_3:0.328917618254_4:0.155295905713_5:0.137451860454_6:0.189822808849,
18,NA,-0.037516359,-0.808553756,0.998958724,1:453.333333333_2:389.083333333_3:279.916666667_4:390.5,1:[ 273.08333333]_2:[ 392.25]_3:[ 334.83333333]_4:[ 392.75],1:[ 0.79170799]_2:[ 0.7618236]_3:[ 0.79827567]_4:[ 0.75998725],0.8837163,0.833878241,1:0.759884670085_2:0.73471346647_3:0.736438747409_4:0.873932272332,1.551414708,1.551917351,0.436791746,0.441718073,0.251654631,0.086492488,NA,0.109834744,0.102186905,0.155398293,1,1,1:mPD_2:mPD_3:mPD_4:mPD,0,4,0,0,4,4,0,1,0,0,100,1:1.55218329725_2:1.55221765416_3:1.54609449393_4:1.55365772538,1:1.54563377686_2:1.5530001858_3:1.55276817547_4:1.55426035094,1:0.357062429038_2:0.409489089284_3:0.41445762218_4:0.618395215682,1:0.446473775606_2:0.483527775172_3:0.456277638111_4:0.39509680746,
14,NA,-0.052667169,-0.88615795,0.799124142,1:270.146666667_2:288.534166667_3:268.359166667_4:387.999166667_5:509.195,1:[ 347.64333333]_2:[ 358.005]_3:[ 356.295]_4:[ 506.2375]_5:[ 158.0975],1:[ 0.67425726]_2:[ 0.56133339]_3:[ 0.75042794]_4:[ 0.70323034]_5:[ 0.62505097],0.673854193,0.658732515,1:0.699109662485_2:0.669252795457_3:0.595572775972_4:0.625224585565_5:0.735558208683,1.547127552,1.548586316,0.31225152,0.325906837,0.69635251,0.095808036,NA,0.074048306,0.071978738,0.12996968,1,1,1:mPD_2:mSD_3:mPD_4:mPD_5:mSD,0,3,0,2,5,5,0,0.6,0,0.4,100,1:1.54266389215_2:1.54180095427_3:1.54055238179_4:1.55141821945_5:1.55311201609,1:1.54837093523_2:1.55083353771_3:1.54963203624_4:1.55501013096_5:1.52041479784,1:0.360320013644_2:0.313397226341_3:0.229735475516_4:0.291815499926_5:0.382698005648,1:0.336418583945_2:0.244458514595_3:0.452573021125_4:0.358303967937_5:0.270817926649,
8,NA,-0.05281454,-0.962231179,0.656085068,1:240.971666667_2:171.978333333_3:224.098333333_4:135.625833333_5:257.0175_6:174.336666667,1:[ 210.8125]_2:[ 112.49833333]_3:[ 285.1]_4:[ 181.94333333]_5:[ 274.46083333]_6:[ 177.35666667],1:[ 0.58517138]_2:[ 0.39705746]_3:[ 0.52817349]_4:[ 0.5594081]_5:[ 0.53245171]_6:[ 0.45883472],0.599289766,0.557374007,1:0.549464653936_2:0.441100865405_3:0.464688291744_4:0.474839764394_5:0.569933836407_6:0.550459254172,1.541309886,1.541554651,0.245781506,0.24879625,0.003774029,0.05756245,NA,0.084508414,0.078582526,0.109085951,1,1,1:mPD_2:mPD_3:mPD_4:mSD_5:mPD_6:mPD,0,5,0,1,6,6,0,0.833333333,0,0.166666667,100,1:1.54340057552_2:1.53844051679_3:1.54485844677_4:1.52503657059_5:1.5491995227_6:1.53674603754,1:1.54255088421_2:1.52028715783_3:1.54845125964_4:1.53816433933_5:1.549864233_6:1.53350913132,1:0.26562218859_2:0.200105582477_3:0.206279774633_4:0.198262367625_5:0.336425451876_6:0.287780215801,1:0.333246879148_2:0.15572526952_3:0.244206253695_4:0.296982391182_5:0.284883127291_6:0.194096566712,
82,NA,-0.060272767,-0.009879446,1.721890522,1:60.5833333333_2:152.166666667_3:101.916666667_4:113.0_5:71.25_6:140.416666667,1:[ 16.66666667]_2:[ 125.91666667]_3:[ 110.16666667]_4:[ 100.]_5:[ 158.83333333],1:[ 0.08521213]_2:[ 0.38014159]_3:[ 0.27530522]_4:[ 0.31752101]_5:[ 0.4066514],0.325295606,0.307425868,1:0.254442782456_2:0.323379073598_3:0.28204859876_4:0.322774820114_5:0.250162050639_6:0.412141686147,1.52372511,1.520863139,0.117072779,0.114759182,-7.41E-08,-0.033627423,NA,0.053766683,0.050685515,0.977508525,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD_6:mPD,0,6,0,0,6,5,0,1,0,0,100,1:1.4896447274_2:1.54109158041_3:1.51946637674_4:1.52373604625_5:1.49946672724_6:1.53339980212,1:1.2147290256_2:1.5296450014_3:1.52284349221_4:1.52249644378_5:1.53911046961,1:0.0851791837181_2:0.141649827637_3:0.0965382337616_4:0.114276441092_5:0.0831154631755_6:0.177494711082,1:0.0153630955924_2:0.167086124996_3:0.0915400930705_4:0.130195297269_5:0.19005177694,
52,NA,-0.064742715,-0.354940335,1.26489222,1:50.3208333333_2:40.5283333333_3:54.7941666667_4:57.69_5:36.2883333333,1:[ 28.90083333]_2:[ 82.7275]_3:[ 34.4575]_4:[ 58.3675]_5:[ 23.78166667],1:[ 0.12495465]_2:[ 0.3209322]_3:[ 0.19144448]_4:[ 0.29099286]_5:[ 0.10296542],0.269925567,0.194788262,1:0.256291204573_2:0.138901207386_3:0.252799107563_4:0.23243039347_5:0.152702157846,1.456792792,1.451881908,0.053733321,0.051314315,-2.72E-07,0.032300996,NA,0.04355813,0.032273054,0.441631116,1,1,1:mSD_2:mSD_3:mPD_4:mSD_5:mSD,0,1,0,4,5,5,0,0.2,0,0.8,83.33333333,1:1.45802223652_2:1.4479999565_3:1.46631363126_4:1.47640861687_5:1.42124268866,1:1.43321511364_2:1.49796885116_3:1.42347647847_4:1.46144039627_5:1.37615503082,1:0.0626686066107_2:0.0453234868672_3:0.0670267847901_4:0.0641176705854_5:0.0356733867383,1:0.0409930703303_2:0.0776128445873_3:0.0507689871947_4:0.0626794359606_5:0.0274512111194,
30,NA,-0.067391052,-0.657905704,0.818334339,1:256.393_2:189.2465_3:331.194833333_4:509.938833333_5:460.3935_6:534.185_7:212.932333333_8:377.354666667_9:708.7895_10:622.197833333,1:[ 235.14933333]_2:[ 356.47416667]_3:[ 1123.381]_4:[ 491.2635]_5:[ 479.401]_6:[ 333.58533333]_7:[ 516.87683333]_8:[ 626.94366667]_9:[ 426.95383333]_10:[ 339.84966667],1:[ 0.76086721]_2:[ 0.67116426]_3:[ 0.72856827]_4:[ 0.57968931]_5:[ 0.63148624]_6:[ 0.7875553]_7:[ 0.62185152]_8:[ 0.7304196]_9:[ 0.63142597]_10:[ 0.71845628],0.605706742,0.667778958,1:0.575131447611_2:0.500758771765_3:0.755066194643_4:0.556267597561_5:0.622302696253_6:0.863524169392_7:0.521717833313_8:0.523075285429_9:0.626319835796_10:0.625414377522,1.555928136,1.556350995,0.399789595,0.445773079,1.196124425,0.129056874,NA,0.085511083,0.094085963,0.219833713,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD_6:mPD_7:mPD_8:mPD_9:mPD_10:mPD,0,10,0,0,10,10,0,1,0,0,100,1:1.54487440794_2:1.54316868747_3:1.54962966835_4:1.55683577501_5:1.55674316048_6:1.55810952925_7:1.54892467643_8:1.55759326394_9:1.56183945055_10:1.56036319453,1:1.5431284728_2:1.55135742922_3:1.56237719255_4:1.55599563017_5:1.55622604636_6:1.55516432243_7:1.55827127853_8:1.55905053074_9:1.55487281179_10:1.55354326054,1:0.316861453247_2:0.319770704835_3:0.606102783696_4:0.272984609562_5:0.399476835853_6:0.791511708127_7:0.354515205054_8:0.367263288488_9:0.400055314537_10:0.428257356147,1:0.628834399582_2:0.469085614697_3:0.426762118811_4:0.271173975413_5:0.364253392804_6:0.832904332456_7:0.417771556914_8:0.567985472931_9:0.372725362328_10:0.619882106778,
15,NA,-0.148943662,-0.869766767,1.048938218,1:150.5_2:154.083333333_3:34.0_4:123.0_5:8.25_6:130.916666667_7:183.5_8:52.1666666667,1:[ 56.66666667]_2:[ 113.08333333]_3:[ 163.83333333]_4:[ 122.83333333]_5:[ 14.91666667]_6:[ 107.33333333]_7:[ 14.58333333]_8:[ 137.08333333],1:[ 0.16306386]_2:[ 0.22177673]_3:[ 0.31488612]_4:[ 0.37969851]_5:[ 0.0521741]_6:[ 0.3618075]_7:[ 0.1589606]_8:[ 0.29682005],0.215735519,0.199715436,1:0.304507678624_2:0.323232498649_3:0.145928684703_4:0.446348010272_5:0.0528973179941_6:0.294932755352_7:0.376359433316_8:0.242204014048,1.51489001,1.515772373,0.081549681,0.081054947,0.088882886,0.10139167,NA,0.035595224,0.032272299,0.134968752,1,1,1:mSD_2:mPD_3:mSD_4:mPD_5:mSD_6:mPD_7:mPD_8:mSD,0,4,0,4,8,8,0,0.5,0,0.5,100,1:1.53272351133_2:1.52908488556_3:1.4868845801_4:1.45219539818_5:1.3692724497_6:1.52871591935_7:1.54259153955_8:1.45178066524,1:1.51199593541_2:1.52379867941_3:1.54150582508_4:1.52005044502_5:1.30041662404_6:1.52224860386_7:1.33154400617_8:1.5306340676,1:0.0905913880179_2:0.0850623312465_3:0.0655925041618_4:0.0381272706468_5:0.0354549474931_6:0.08646272643_7:0.149078794587_8:0.0642387688044,1:0.0652422150859_2:0.0617295906461_3:0.121297999204_4:0.11530459051_5:0.0157538650522_6:0.124847892143_7:0.0576772388216_8:0.0919092489323,
36,NA,-0.179971033,-0.508206819,0.968674198,1:105.976666667_2:154.455_3:110.496666667_4:69.4091666667_5:75.7658333333,1:[ 142.29]_2:[ 96.73333333]_3:[ 52.10583333]_4:[ 139.07]_5:[ 90.51916667]_6:[ 35.05166667]_7:[ 76.575]_8:[ 45.11583333],1:[ 0.53954442]_2:[ 0.50063129]_3:[ 0.30389785]_4:[ 0.50895002]_5:[ 0.45128471]_6:[ 0.27039049]_7:[ 0.44498183]_8:[ 0.34704779],0.584502833,0.609296223,1:0.481033334054_2:0.646277720507_3:0.444063745778_4:0.361986224751_5:0.4626980992,1.11200135,1.495151532,0.023828851,0.154039946,372.6553814,-0.131004672,NA,0.041157872,0.043323613,0.310308149,1,1,1:mPD_2:mPD_3:mPD_4:mSD_5:mPD,0,4,0,1,5,8,0,0.8,0,0.2,100,1:1.09649517402_2:1.25212797182_3:1.17694620862_4:0.811498139901_5:1.03481739812,1:1.51760635579_2:1.51469054782_3:1.43800122747_4:1.51656250239_5:1.51419522692_6:1.43650836388_7:1.47074547015_8:1.44719601843,1:0.021333619659_2:0.0475184811301_3:0.0223582806512_4:0.0109941451751_5:0.0254068691831,1:0.203960189088_2:0.237788164972_3:0.0764893132948_4:0.175022735523_5:0.202681626096_6:0.0878592387761_7:0.129037309281_8:0.119531190964,
130,NA,-0.18811668,0.432073654,3.883900415,1:112.81_2:99.3308333333_3:82.0808333333,1:[ 169.11666667]_2:[ 33.87166667]_3:[ 40.15833333],1:[ 0.38660814]_2:[ 0.21776952]_3:[ 0.22960345],0.381256745,0.336076415,1:0.357642200495_2:0.351537041552_3:0.356630246118,1.51795849,1.506776131,0.134916019,0.108765599,3.460942623,-0.157564075,NA,0.05653392,0.055418722,2.704416978,1,1,1:mSD_2:mSD_3:mSD,0,0,0,3,3,3,0,0,0,1,66.66666667,1:1.52511118692_2:1.51782171018_3:1.50834488672,1:1.53990987231_2:1.40659260545_3:1.45223164804,1:0.13755828022_2:0.130882201745_3:0.136287494086,1:0.154143371864_2:0.0561969444605_3:0.0741789440978,
24,NA,-0.19047619,-0.730735883,1.386964111,1:16.3308333333_2:7.8375_3:16.8491666667_4:-3.88916666667_5:7.67416666667,1:[ 9.10333333]_2:[ 4.04166667]_3:[ 10.54333333]_4:[ 9.01416667]_5:[ 6.8175],1:[ 0.05594772]_2:[ 0.02099524]_3:[ 0.07028186]_4:[ 0.05821178]_5:[ 0.05794933],0.057147366,0.058821533,1:0.122153457126_2:0.0417962144496_3:0.0978569197001_4:-0.0301516573318_5:0.0465858437771,1.059920543,1.013206809,0.012584105,0.011341358,-1.12E-06,-0.001658959,NA,0.00951372,0.009792985,0.185893462,1,1,1:mSD_2:mSD_3:mSD_4:mSD_5:mSD,0,0,0,5,5,5,0,0,0,1,100,1:1.22832579651_2:1.01254702054_3:1.24820669977_4:0.107922542279_5:0.955359348456,1:1.03330567883_2:0.817185337532_3:1.11183836956_4:0.995889793663_5:1.04098006242,1:0.0260377514916_2:0.00922669869337_3:0.0207175668906_4:0.000825411246306_5:0.00930767303781,1:0.0113781832695_2:0.00579043948888_3:0.0153610511837_4:0.011097679219_5:0.0163143241699,
21,NA,-0.199143905,-0.759439927,0.901548866,1:499.916666667_2:523.25_3:323.75_4:224.5,1:[ 280.]_2:[ 279.5]_3:[ 267.75]_4:[ 400.],1:[ 0.60702207]_2:[ 0.7049536]_3:[ 0.60369053]_4:[ 0.79699333],0.811054774,0.706937482,1:0.799217418937_2:0.819790248612_3:0.625097784057_4:0.650186122337,1.54815822,1.54536554,0.34538075,0.32223918,0.124162519,0.10956147,NA,0.100227214,0.087368488,0.174004337,1,1,1:mPD_2:mSD_3:mPD_4:mSD,0,2,0,2,4,4,0,0.5,0,0.5,100,1:1.55371918435_2:1.55187970737_3:1.54468041484_4:1.53373717833,1:1.54011676593_2:1.54188396827_3:1.54397513523_4:1.55186576868,1:0.43199699066_2:0.440948563731_3:0.239168135386_4:0.276631591699,1:0.235160914763_2:0.339196540312_3:0.263813212508_4:0.49010149597,
86,NA,-0.308095302,0.030358837,7.170736185,1:34.6225_2:30.0216666667_3:30.3991666667,1:[ 27.22833333]_2:[ 14.30833333]_3:[ 23.37416667],1:[ 0.13654238]_2:[ 0.10077357]_3:[ 0.12782441],0.167267139,0.132414635,1:0.192989270212_2:0.156819725723_3:0.152902688622,1.420413709,1.351244221,0.04651718,0.031611062,5.67929584,-0.11538909,NA,0.027544821,0.022014207,1.072405016,1,1,1:mPD_2:mSD_3:mSD,0,1,0,2,3,3,0,0.333333333,0,0.666666667,0,1:1.44858348982_2:1.3969646615_3:1.40461986889,1:1.38636097019_2:1.23383982022_3:1.38183752096,1:0.0619570850618_2:0.0398293860821_3:0.0394199680262,1:0.0340272216042_2:0.0237499128292_3:0.0354337565844,
88,NA,-0.419924812,0.047191547,2.936734147,1:180.333333333_2:265.5_3:162.166666667_4:117.166666667_5:180.583333333,1:[ 101.25]_2:[ 115.]_3:[ 169.58333333]_4:[ 77.75]_5:[ 139.25],1:[ 0.32378266]_2:[ 0.41939727]_3:[ 0.39730361]_4:[ 0.39280364]_5:[ 0.43195957],0.452679884,0.39680957,1:0.458574315533_2:0.516749761413_3:0.493844424163_4:0.492423603951_5:0.461738943033,1.542107183,1.529324958,0.221417907,0.15950909,12.63263923,-0.183665926,NA,0.074423536,0.065060809,1.114786105,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD,0,5,0,0,5,5,0,1,0,0,16.66666667,1:1.54114535016_2:1.55237410881_3:1.53911350025_4:1.52493963079_5:1.54040881287,1:1.52267960891_2:1.52943679021_3:1.54081576466_4:1.49853733503_5:1.5356055751,1:0.190329759358_2:0.266268008441_3:0.227969017259_4:0.232580662067_5:0.18898563475,1:0.11878728818_2:0.183782752656_3:0.162806965365_4:0.145923578514_5:0.189618733571,
38,NA,-0.514748683,-0.498870827,0.9191987,1:243.331666667_2:276.689166667_3:268.736666667_4:440.150833333_5:442.744166667,1:[ 283.995]_2:[ 393.30333333]_3:[ 328.60666667]_4:[ 362.54083333]_5:[ 382.08416667],1:[ 0.54314002]_2:[ 0.62461754]_3:[ 0.72361544]_4:[ 0.69059034]_5:[ 0.78245251],0.628285766,0.62940796,1:0.683134735173_2:0.695253110906_3:0.624036222852_4:0.654562418248_5:0.655911602025,1.558895171,1.557069332,0.595798391,0.521269384,0.001044152,0.04506928,NA,0.12160326,0.120428922,0.317051033,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD,0,5,0,0,5,5,0,1,0,0,100,1:1.55460789148_2:1.55641895268_3:1.55586866033_4:1.56177833642_5:1.56178108279,1:1.54480373679_2:1.56124710127_3:1.55106923273_4:1.5593911333_5:1.55870224432,1:0.638614816023_2:0.659367073504_3:0.519047937577_4:0.599087671081_5:0.586122548142,1:0.233156210049_2:0.567406607875_3:0.483673464183_4:0.621893882498_5:0.747656844153,
71,NA,-0.552406813,-0.143480991,1.709250589,1:271.385833333_2:543.5675_3:426.795833333_4:649.940833333_5:373.183333333,1:[ 363.89083333]_2:[ 429.70583333]_3:[ 99.7375]_4:[ 369.8175]_5:[ 332.71833333],1:[ 0.75818208]_2:[ 0.72725127]_3:[ 0.45176297]_4:[ 0.75842764]_5:[ 0.65893653],0.798192627,0.619639303,1:0.721024149653_2:0.794365892391_3:0.800129166403_4:0.929336072566_5:0.724703679811,1.542878412,1.537498835,0.326928749,0.278174448,9.423369088,0.107790705,NA,0.065856702,0.051781722,0.718652614,1,1,1:mPD_2:mSD_3:mPD_4:mPD_5:mPD,0,4,0,1,5,5,0,0.8,0,0.2,91.66666667,1:1.52559219645_2:1.54710728009_3:1.54284339339_4:1.55071116045_5:1.53655262327,1:1.54037069509_2:1.54305708977_3:1.52326317135_4:1.53965261453_5:1.53520817658,1:0.245157625905_2:0.316473921009_3:0.367531836798_4:0.474787977112_5:0.236649532873,1:0.343228120469_2:0.30323200455_3:0.2274398397_4:0.325488334075_5:0.20881147724,
